shipment_id,supplier_id,warehouse_name,shipment_date,delivery_date,quantity_shipped,transportation_cost,shipment_status,product_category
355,477,Ware House A,2026-05-16,2026-05-21,14,1189,Delayed,FMCG
356,343,Ware House D,2026-05-13,2026-05-19,44,8961,Cancelled,Automotive
357,25,Ware House B,2026-05-19,2026-05-28,42,7673,Delivered,FMCG
358,63,Ware House D,2026-06-03,2026-06-09,85,4858,Delayed,Electronics
359,1,Ware House B,2026-06-02,2026-06-04,80,3423,In Transit,Electronics
360,243,Ware House C,2026-05-21,2026-05-27,37,8511,Cancelled,Pharma
361,302,Ware House D,2026-05-23,2026-06-02,69,3608,Delivered,Electronics
362,57,Ware House B,2026-06-01,2026-06-02,61,3220,In Transit,FMCG
363,109,Ware House B,2026-05-11,2026-05-21,63,122,Cancelled,FMCG
364,100,Ware House C,2026-05-09,2026-05-15,94,8508,Delivered,Pharma
365,376,Ware House D,2026-05-20,2026-05-28,47,1901,In Transit,Pharma
366,319,Ware House D,2026-05-30,2026-06-07,14,9578,In Transit,FMCG
367,250,Ware House A,2026-05-31,2026-06-06,63,6777,In Transit,Automotive
368,67,Ware House B,2026-05-15,2026-05-25,25,4157,In Transit,FMCG
369,145,Ware House D,2026-05-16,2026-05-22,80,2734,Delivered,Industrial
370,498,Ware House C,2026-06-01,2026-06-11,72,5026,In Transit,Automotive
371,177,Ware House B,2026-05-25,2026-06-02,63,654,Delayed,Industrial
372,68,Ware House E,2026-06-03,2026-06-09,62,8112,Cancelled,FMCG
373,447,Ware House A,2026-05-14,2026-05-17,35,1151,Delayed,FMCG
374,454,Ware House D,2026-05-17,2026-05-21,73,4219,Delayed,Automotive
375,170,Ware House D,2026-05-21,2026-05-24,34,5540,Delivered,Pharma
376,263,Ware House B,2026-05-10,2026-05-18,58,2383,Delivered,Pharma
377,232,Ware House B,2026-05-14,2026-05-20,10,2994,In Transit,FMCG
378,421,Ware House A,2026-05-13,2026-05-23,6,3807,Cancelled,FMCG
379,496,Ware House D,2026-05-13,2026-05-16,87,5415,Delayed,Automotive
380,336,Ware House D,2026-05-06,2026-05-15,26,3333,Delivered,FMCG
381,323,Ware House D,2026-05-08,2026-05-15,13,326,Delivered,Automotive
382,60,Ware House E,2026-05-29,2026-06-02,54,1491,Delivered,Industrial
383,476,Ware House C,2026-05-29,2026-06-08,53,1132,Delayed,Automotive
384,422,Ware House C,2026-05-14,2026-05-20,99,1513,Delivered,Electronics
385,358,Ware House E,2026-05-17,2026-05-19,24,321,In Transit,Electronics
386,457,Ware House E,2026-06-03,2026-06-12,15,2032,Cancelled,FMCG
387,84,Ware House E,2026-05-25,2026-06-01,63,2857,In Transit,Pharma
388,286,Ware House E,2026-05-25,2026-06-01,46,3263,Delayed,Electronics
389,185,Ware House A,2026-06-02,2026-06-05,75,3245,Delivered,FMCG
390,358,Ware House E,2026-05-25,2026-05-31,1,5797,Cancelled,Industrial
391,344,Ware House C,2026-05-23,2026-05-28,22,5194,Cancelled,Industrial
392,489,Ware House E,2026-05-15,2026-05-17,8,4467,Delayed,FMCG
393,246,Ware House C,2026-05-06,2026-05-09,61,8751,Delayed,Electronics
394,26,Ware House E,2026-05-14,2026-05-18,31,2848,Cancelled,Industrial
395,85,Ware House E,2026-05-26,2026-06-02,51,3828,Delivered,Automotive
396,129,Ware House D,2026-05-22,2026-05-30,22,2333,Delivered,Automotive
397,390,Ware House C,2026-05-14,2026-05-22,6,537,Cancelled,Pharma
398,271,Ware House A,2026-05-10,2026-05-19,41,2649,Delayed,Industrial
399,222,Ware House C,2026-05-10,2026-05-19,24,3258,Cancelled,Automotive
400,299,Ware House B,2026-05-24,2026-05-28,49,9391,Cancelled,Electronics
401,449,Ware House B,2026-05-21,2026-05-31,64,8399,Delayed,Electronics
402,147,Ware House A,2026-05-17,2026-05-23,83,6968,Cancelled,Automotive
403,341,Ware House C,2026-05-13,2026-05-17,27,8395,Delivered,Industrial
404,355,Ware House A,2026-06-02,2026-06-08,45,4010,Delayed,Automotive
405,441,Ware House C,2026-05-07,2026-05-11,77,7805,Delivered,Electronics
406,87,Ware House D,2026-05-09,2026-05-11,12,9723,In Transit,FMCG
407,359,Ware House B,2026-05-30,2026-06-07,29,9742,Cancelled,Pharma
408,286,Ware House A,2026-05-20,2026-05-27,29,6796,Cancelled,Automotive
409,44,Ware House B,2026-05-14,2026-05-22,36,7176,Delivered,FMCG
410,44,Ware House D,2026-05-14,2026-05-24,76,3901,Delivered,Electronics
411,197,Ware House D,2026-05-29,2026-05-31,52,7728,Cancelled,Automotive
412,281,Ware House C,2026-05-09,2026-05-16,16,1853,Cancelled,Industrial
413,462,Ware House B,2026-05-12,2026-05-16,66,6298,Cancelled,FMCG
414,70,Ware House E,2026-06-02,2026-06-08,18,2854,Cancelled,Pharma
415,217,Ware House C,2026-05-17,2026-05-20,79,2769,In Transit,FMCG
416,361,Ware House B,2026-05-14,2026-05-20,83,9688,Cancelled,Automotive
417,493,Ware House E,2026-05-18,2026-05-19,28,8971,Cancelled,Automotive
418,320,Ware House C,2026-05-17,2026-05-23,8,9568,Delayed,Electronics
419,385,Ware House A,2026-05-31,2026-06-06,11,9404,In Transit,Automotive
420,173,Ware House B,2026-05-24,2026-05-27,61,5706,In Transit,Automotive
421,449,Ware House E,2026-06-03,2026-06-08,57,3562,Delayed,Pharma
422,194,Ware House A,2026-05-30,2026-06-08,64,4501,In Transit,Electronics
423,26,Ware House B,2026-05-26,2026-05-30,41,6509,Cancelled,Pharma
424,253,Ware House D,2026-05-13,2026-05-21,44,1150,In Transit,Electronics
425,146,Ware House D,2026-05-30,2026-06-03,99,7501,In Transit,Electronics
426,157,Ware House C,2026-05-16,2026-05-21,23,411,Cancelled,Pharma
427,17,Ware House B,2026-05-27,2026-05-31,7,2686,In Transit,Automotive
428,311,Ware House D,2026-05-24,2026-05-29,90,8787,Delivered,Industrial
429,495,Ware House B,2026-05-11,2026-05-19,45,2992,Delayed,Pharma
430,30,Ware House D,2026-05-15,2026-05-21,97,5638,Delivered,Pharma
431,46,Ware House A,2026-05-09,2026-05-14,29,5043,Delayed,FMCG
432,235,Ware House C,2026-05-22,2026-05-26,69,2744,Cancelled,Industrial
433,205,Ware House C,2026-05-30,2026-06-06,39,3531,Cancelled,Pharma
434,204,Ware House E,2026-05-22,2026-05-24,32,6165,In Transit,Electronics
435,494,Ware House D,2026-05-31,2026-06-06,93,7816,Cancelled,Industrial
436,185,Ware House D,2026-05-25,2026-05-29,12,3230,Cancelled,Automotive
437,347,Ware House D,2026-05-23,2026-05-24,77,9918,Delivered,Pharma
438,231,Ware House D,2026-05-25,2026-05-28,79,9873,In Transit,Automotive
439,41,Ware House D,2026-05-16,2026-05-21,79,8189,Delayed,Pharma
440,10,Ware House E,2026-05-16,2026-05-22,28,2812,Cancelled,Electronics
441,277,Ware House D,2026-05-23,2026-05-27,34,5952,Delayed,FMCG
442,359,Ware House B,2026-06-04,2026-06-06,31,1875,Cancelled,FMCG
443,96,Ware House A,2026-05-19,2026-05-21,70,8146,Cancelled,Industrial
444,221,Ware House B,2026-05-22,2026-05-28,4,2449,Cancelled,Electronics
445,114,Ware House E,2026-05-06,2026-05-07,25,6099,Cancelled,FMCG
446,65,Ware House D,2026-05-16,2026-05-20,48,2665,Cancelled,FMCG
447,296,Ware House C,2026-05-26,2026-06-01,44,7837,Cancelled,Pharma
448,229,Ware House D,2026-06-03,2026-06-10,99,2556,In Transit,FMCG
449,93,Ware House D,2026-05-20,2026-05-29,56,5269,Cancelled,Electronics
450,488,Ware House E,2026-05-09,2026-05-14,59,7828,Cancelled,Automotive
451,488,Ware House A,2026-05-09,2026-05-14,4,1242,Delayed,Automotive
452,93,Ware House C,2026-05-06,2026-05-08,82,5295,Delivered,Industrial
453,386,Ware House D,2026-05-28,2026-06-05,46,3285,Cancelled,Electronics
454,407,Ware House D,2026-05-09,2026-05-13,7,4544,In Transit,FMCG
455,392,Ware House C,2026-05-18,2026-05-22,36,1556,Cancelled,Electronics
456,234,Ware House D,2026-05-30,2026-06-02,36,863,Delayed,Pharma
457,13,Ware House E,2026-05-06,2026-05-08,7,7087,Delayed,Industrial
458,439,Ware House A,2026-06-02,2026-06-09,81,3171,Delivered,Industrial
459,364,Ware House D,2026-06-01,2026-06-06,59,9895,Delayed,Pharma
460,230,Ware House A,2026-05-06,2026-05-15,33,6790,In Transit,Electronics
461,414,Ware House C,2026-05-08,2026-05-11,2,3064,Cancelled,FMCG
462,135,Ware House A,2026-05-06,2026-05-11,82,5859,Delivered,Automotive
463,491,Ware House D,2026-05-06,2026-05-07,80,1985,Delivered,Industrial
464,376,Ware House C,2026-05-10,2026-05-14,97,1618,In Transit,Automotive
465,281,Ware House E,2026-06-04,2026-06-10,95,8721,In Transit,Electronics
466,236,Ware House B,2026-05-23,2026-05-28,91,8416,Delivered,Automotive
467,304,Ware House B,2026-05-11,2026-05-19,19,9383,Delayed,Electronics
468,468,Ware House C,2026-05-23,2026-05-27,17,2143,Cancelled,Automotive
469,252,Ware House A,2026-06-03,2026-06-10,51,2317,Delayed,FMCG
470,371,Ware House A,2026-06-03,2026-06-12,94,8933,Delayed,Automotive
471,201,Ware House C,2026-06-02,2026-06-09,39,3505,Delivered,Industrial
472,432,Ware House A,2026-05-23,2026-05-30,88,5945,Delayed,FMCG
473,431,Ware House B,2026-06-01,2026-06-11,17,6567,Delayed,Pharma
474,162,Ware House B,2026-06-02,2026-06-05,12,2495,Cancelled,FMCG
475,281,Ware House D,2026-05-29,2026-05-30,64,849,In Transit,Electronics
476,80,Ware House D,2026-05-22,2026-05-30,11,2768,Delayed,Industrial
477,29,Ware House D,2026-05-21,2026-05-26,31,8224,Cancelled,Pharma
478,151,Ware House D,2026-05-29,2026-06-07,30,8951,In Transit,FMCG
479,207,Ware House E,2026-05-10,2026-05-17,41,3713,In Transit,Electronics
480,266,Ware House E,2026-05-11,2026-05-18,89,6613,In Transit,Pharma
481,254,Ware House E,2026-05-09,2026-05-15,81,2477,Delayed,Electronics
482,398,Ware House C,2026-05-09,2026-05-11,72,7127,Delayed,Electronics
483,261,Ware House E,2026-05-24,2026-05-28,89,9584,Delayed,Electronics
484,357,Ware House B,2026-05-21,2026-05-22,84,8078,Cancelled,FMCG
485,311,Ware House C,2026-05-16,2026-05-21,78,4587,In Transit,FMCG
486,386,Ware House D,2026-06-02,2026-06-11,46,4960,Cancelled,Electronics
487,290,Ware House A,2026-05-22,2026-05-29,67,8396,In Transit,Electronics
488,105,Ware House C,2026-05-19,2026-05-20,82,3527,Cancelled,Industrial
489,15,Ware House E,2026-05-11,2026-05-16,73,6036,Delivered,Pharma
490,413,Ware House D,2026-05-22,2026-05-23,19,840,Delayed,Industrial
491,352,Ware House C,2026-05-20,2026-05-23,1,6653,Cancelled,FMCG
492,446,Ware House E,2026-05-08,2026-05-14,57,5685,Delayed,Industrial
493,376,Ware House A,2026-05-06,2026-05-08,35,6968,Delivered,Pharma
494,23,Ware House D,2026-05-23,2026-05-29,68,7460,Delayed,Electronics
495,297,Ware House D,2026-05-29,2026-06-06,51,6507,Cancelled,Pharma
496,212,Ware House D,2026-05-26,2026-05-30,59,285,Delivered,Electronics
497,324,Ware House A,2026-05-31,2026-06-05,88,8809,Cancelled,FMCG
498,425,Ware House C,2026-05-20,2026-05-23,22,4815,Delayed,Industrial
499,394,Ware House A,2026-05-16,2026-05-26,24,2953,In Transit,Industrial
500,51,Ware House B,2026-05-11,2026-05-14,99,8629,In Transit,Industrial
501,275,Ware House E,2026-05-11,2026-05-15,8,7184,In Transit,Electronics
502,258,Ware House E,2026-05-19,2026-05-23,23,343,Cancelled,Pharma
503,114,Ware House E,2026-05-17,2026-05-19,4,6767,Delayed,Automotive
504,192,Ware House D,2026-06-02,2026-06-07,70,8222,Delayed,Electronics
505,18,Ware House E,2026-05-07,2026-05-17,99,3321,Delivered,Industrial
506,327,Ware House B,2026-05-24,2026-06-02,99,5362,In Transit,Electronics
507,95,Ware House D,2026-05-18,2026-05-25,29,5777,Delivered,Automotive
508,111,Ware House E,2026-06-03,2026-06-07,78,1133,Delayed,Electronics
509,135,Ware House D,2026-05-31,2026-06-10,67,1186,Delayed,Electronics
510,31,Ware House E,2026-05-27,2026-05-29,57,2180,Delayed,Pharma
511,357,Ware House B,2026-05-13,2026-05-22,53,7993,Delayed,Industrial
512,72,Ware House A,2026-05-23,2026-05-31,10,9688,Delayed,Industrial
513,191,Ware House B,2026-05-14,2026-05-21,2,2467,Delayed,Automotive
514,281,Ware House A,2026-05-17,2026-05-27,13,737,Delivered,Pharma
515,318,Ware House C,2026-05-28,2026-06-05,34,416,In Transit,Pharma
516,397,Ware House A,2026-05-07,2026-05-17,80,5757,In Transit,Industrial
517,205,Ware House D,2026-05-19,2026-05-28,20,5978,Delivered,Electronics
518,249,Ware House A,2026-05-12,2026-05-15,86,5757,Delayed,Industrial
519,391,Ware House C,2026-05-11,2026-05-15,87,6118,Cancelled,Automotive
520,392,Ware House D,2026-05-17,2026-05-22,30,9486,Cancelled,Industrial
521,190,Ware House C,2026-05-18,2026-05-24,27,1613,Delivered,Automotive
522,257,Ware House D,2026-05-30,2026-05-31,38,3367,Delayed,Industrial
523,91,Ware House E,2026-05-12,2026-05-16,86,8951,Delayed,Automotive
524,358,Ware House D,2026-05-25,2026-05-27,32,2422,In Transit,Automotive
525,21,Ware House C,2026-05-30,2026-06-03,80,5628,In Transit,Electronics
526,107,Ware House E,2026-05-18,2026-05-22,64,5418,In Transit,Pharma
527,35,Ware House E,2026-05-14,2026-05-18,70,458,In Transit,Automotive
528,436,Ware House E,2026-05-13,2026-05-21,1,3931,Cancelled,FMCG
529,136,Ware House E,2026-05-26,2026-06-02,83,8697,Cancelled,Industrial
530,177,Ware House B,2026-06-01,2026-06-08,32,6097,Delivered,Industrial
531,104,Ware House B,2026-05-26,2026-06-05,50,8488,Delivered,Electronics
532,448,Ware House E,2026-05-18,2026-05-27,60,7630,In Transit,Electronics
533,446,Ware House A,2026-05-23,2026-05-27,90,5969,In Transit,Electronics
534,430,Ware House E,2026-05-31,2026-06-06,90,8223,Delayed,Pharma
535,439,Ware House B,2026-05-31,2026-06-03,61,7454,In Transit,Electronics
536,346,Ware House B,2026-05-23,2026-05-25,28,1741,Cancelled,Electronics
537,24,Ware House C,2026-06-02,2026-06-03,95,1201,In Transit,FMCG
538,261,Ware House D,2026-06-04,2026-06-05,86,4879,Delivered,FMCG
539,129,Ware House C,2026-05-09,2026-05-15,41,9253,Delivered,FMCG
540,375,Ware House A,2026-05-29,2026-06-03,48,4849,Delivered,Pharma
541,270,Ware House A,2026-05-11,2026-05-21,12,5430,In Transit,Electronics
542,439,Ware House D,2026-05-08,2026-05-10,100,5379,In Transit,Electronics
543,5,Ware House D,2026-05-17,2026-05-26,5,281,Cancelled,Electronics
544,435,Ware House D,2026-05-08,2026-05-16,53,9707,Delivered,Electronics
545,431,Ware House D,2026-05-24,2026-05-28,22,3987,Delayed,Automotive
546,461,Ware House B,2026-05-29,2026-06-02,13,4475,Cancelled,Electronics
547,436,Ware House A,2026-05-09,2026-05-16,79,9083,In Transit,Automotive
548,331,Ware House E,2026-05-13,2026-05-23,77,8312,Delayed,Industrial
549,497,Ware House D,2026-05-25,2026-05-31,94,8802,Delayed,Automotive
550,451,Ware House C,2026-05-10,2026-05-15,21,4478,In Transit,Pharma
551,34,Ware House A,2026-05-08,2026-05-17,31,4895,Delivered,Pharma
552,384,Ware House B,2026-06-02,2026-06-12,92,1256,Delivered,Industrial
553,307,Ware House C,2026-05-17,2026-05-23,13,9005,Cancelled,Electronics
554,385,Ware House B,2026-05-23,2026-05-28,42,963,Delayed,FMCG
555,260,Ware House C,2026-05-16,2026-05-24,56,2649,Delayed,FMCG
556,195,Ware House D,2026-05-18,2026-05-21,14,8462,Delivered,Industrial
557,33,Ware House B,2026-05-21,2026-05-26,22,2930,Delayed,Electronics
558,279,Ware House A,2026-05-17,2026-05-26,87,2018,Delivered,Automotive
559,445,Ware House A,2026-05-26,2026-06-05,23,4070,In Transit,Industrial
560,197,Ware House A,2026-05-25,2026-06-02,95,5992,Cancelled,Automotive
561,171,Ware House D,2026-05-12,2026-05-17,80,9431,Cancelled,FMCG
562,428,Ware House D,2026-05-08,2026-05-17,66,5541,Delayed,Industrial
563,76,Ware House E,2026-05-19,2026-05-20,70,3976,Cancelled,Automotive
564,51,Ware House E,2026-05-09,2026-05-10,13,6161,Cancelled,Automotive
565,279,Ware House D,2026-05-11,2026-05-17,56,5270,Cancelled,Pharma
566,417,Ware House E,2026-05-20,2026-05-27,70,8543,Delayed,Pharma
567,2,Ware House C,2026-05-24,2026-05-27,28,3456,Cancelled,Industrial
568,253,Ware House C,2026-05-27,2026-06-04,19,1744,Cancelled,Industrial
569,467,Ware House B,2026-05-09,2026-05-19,69,8659,In Transit,FMCG
570,287,Ware House D,2026-06-01,2026-06-10,96,5518,Delivered,Industrial
571,24,Ware House A,2026-05-30,2026-06-05,100,2553,Delayed,Industrial
572,451,Ware House C,2026-06-01,2026-06-10,73,8883,In Transit,Pharma
573,20,Ware House E,2026-05-06,2026-05-13,5,8779,Delayed,Pharma
574,195,Ware House B,2026-05-14,2026-05-23,88,3323,Cancelled,Pharma
575,195,Ware House B,2026-05-21,2026-05-25,39,1886,Delayed,Pharma
576,367,Ware House C,2026-05-21,2026-05-30,52,2957,In Transit,Electronics
577,141,Ware House A,2026-05-23,2026-05-29,69,5957,Delayed,FMCG
578,44,Ware House D,2026-05-30,2026-06-09,95,6333,Cancelled,FMCG
579,230,Ware House A,2026-05-07,2026-05-13,76,8118,Delivered,Automotive
580,122,Ware House D,2026-05-13,2026-05-21,55,401,Delayed,Electronics
581,451,Ware House B,2026-05-23,2026-06-01,54,1775,Delayed,Industrial
582,103,Ware House A,2026-05-25,2026-05-31,84,594,Delayed,Industrial
583,161,Ware House B,2026-06-04,2026-06-05,35,2392,Delivered,Electronics
584,102,Ware House E,2026-05-22,2026-05-29,42,6832,Cancelled,Industrial
585,414,Ware House D,2026-05-21,2026-05-30,23,7869,Delivered,Electronics
586,374,Ware House A,2026-05-30,2026-06-08,20,5865,Delayed,Industrial
587,477,Ware House D,2026-05-12,2026-05-17,64,5705,Delivered,Electronics
588,271,Ware House E,2026-05-19,2026-05-21,76,3635,Delayed,Electronics
589,5,Ware House B,2026-06-04,2026-06-07,82,7756,In Transit,Pharma
590,219,Ware House B,2026-05-29,2026-06-07,63,8176,Cancelled,Pharma
591,288,Ware House E,2026-05-29,2026-06-04,70,6997,Delayed,Industrial
592,374,Ware House D,2026-05-22,2026-05-27,20,9379,Cancelled,FMCG
593,175,Ware House A,2026-05-25,2026-05-26,3,2120,Delayed,Electronics
594,185,Ware House A,2026-05-25,2026-06-02,49,2743,In Transit,Electronics
595,110,Ware House D,2026-05-14,2026-05-23,18,1127,Cancelled,Pharma
596,333,Ware House B,2026-05-23,2026-06-02,95,8298,Cancelled,Pharma
597,340,Ware House E,2026-05-11,2026-05-12,29,3345,Delayed,FMCG
598,88,Ware House C,2026-05-14,2026-05-17,65,635,In Transit,Automotive
599,459,Ware House B,2026-06-03,2026-06-04,26,2603,Delayed,Industrial
600,252,Ware House D,2026-06-04,2026-06-07,60,896,Delayed,Electronics
601,411,Ware House B,2026-06-02,2026-06-11,67,8335,Cancelled,FMCG
602,313,Ware House A,2026-06-03,2026-06-13,100,7179,Delivered,Industrial
603,23,Ware House E,2026-05-12,2026-05-16,72,626,In Transit,FMCG
604,486,Ware House B,2026-06-01,2026-06-07,83,3558,In Transit,Automotive
605,433,Ware House B,2026-06-04,2026-06-11,89,2349,Delivered,FMCG
606,484,Ware House D,2026-05-09,2026-05-10,85,487,Delayed,Industrial
607,96,Ware House E,2026-05-08,2026-05-12,62,6651,In Transit,Electronics
608,97,Ware House D,2026-05-07,2026-05-13,51,2099,Cancelled,FMCG
609,222,Ware House C,2026-05-29,2026-06-07,84,3977,In Transit,Pharma
610,153,Ware House A,2026-05-28,2026-06-02,92,5788,Delayed,Pharma
611,102,Ware House E,2026-05-28,2026-06-06,80,8168,Delayed,FMCG
612,499,Ware House E,2026-06-04,2026-06-13,64,7674,In Transit,Electronics
613,361,Ware House C,2026-05-17,2026-05-21,64,5109,Delayed,Industrial
614,323,Ware House E,2026-05-06,2026-05-10,35,4699,In Transit,Industrial
615,177,Ware House B,2026-05-17,2026-05-26,44,8716,In Transit,Automotive
616,277,Ware House A,2026-05-20,2026-05-22,56,8891,In Transit,FMCG
617,25,Ware House A,2026-05-31,2026-06-04,23,7042,Delivered,FMCG
618,361,Ware House C,2026-05-13,2026-05-18,93,8347,Cancelled,Pharma
619,26,Ware House C,2026-05-31,2026-06-02,43,940,Cancelled,Industrial
620,92,Ware House B,2026-05-15,2026-05-16,7,7905,Delivered,Electronics
621,17,Ware House C,2026-05-20,2026-05-23,4,9667,Cancelled,Pharma
622,24,Ware House C,2026-05-10,2026-05-17,99,7954,Delayed,FMCG
623,398,Ware House C,2026-05-16,2026-05-20,39,8375,In Transit,Pharma
624,13,Ware House D,2026-05-20,2026-05-28,75,725,In Transit,Automotive
625,446,Ware House B,2026-05-07,2026-05-12,58,4452,Delayed,Industrial
626,167,Ware House E,2026-05-25,2026-06-04,45,286,Delayed,Pharma
627,89,Ware House B,2026-05-25,2026-06-03,100,6176,In Transit,Electronics
628,253,Ware House C,2026-06-02,2026-06-06,8,5248,Cancelled,Industrial
629,274,Ware House B,2026-05-26,2026-05-27,68,1903,In Transit,Industrial
630,187,Ware House C,2026-06-02,2026-06-09,90,5266,Cancelled,Automotive
631,112,Ware House D,2026-05-12,2026-05-13,96,821,Delayed,Pharma
632,473,Ware House D,2026-05-27,2026-06-03,18,5482,Delayed,Electronics
633,222,Ware House E,2026-06-03,2026-06-09,56,1789,In Transit,Pharma
634,253,Ware House A,2026-06-01,2026-06-06,98,8232,Cancelled,FMCG
635,416,Ware House A,2026-05-30,2026-06-07,93,8315,Cancelled,Electronics
636,156,Ware House C,2026-05-09,2026-05-12,76,2063,Delivered,Pharma
637,359,Ware House A,2026-05-12,2026-05-22,13,7422,Delayed,FMCG
638,227,Ware House E,2026-05-22,2026-05-25,70,3373,Cancelled,Pharma
639,368,Ware House C,2026-05-13,2026-05-16,91,3484,Delivered,Pharma
640,401,Ware House C,2026-05-26,2026-06-02,52,9613,Delivered,FMCG
641,157,Ware House D,2026-05-30,2026-06-02,85,1958,Delayed,FMCG
642,389,Ware House A,2026-05-28,2026-06-07,39,286,Delivered,Industrial
643,417,Ware House A,2026-05-28,2026-05-29,52,9864,In Transit,Pharma
644,193,Ware House E,2026-05-20,2026-05-26,76,878,Delayed,FMCG
645,65,Ware House B,2026-05-23,2026-05-28,63,225,Delivered,Electronics
646,189,Ware House C,2026-05-15,2026-05-18,11,3657,Delayed,Electronics
647,418,Ware House D,2026-05-18,2026-05-26,50,7129,Cancelled,Industrial
